統計起始日,上映日期,中文片名,國別地區,上映院數,累計銷售票數,累計銷售金額
2021/04/19,2021/03/05,醉好的時光,丹麥,7,"16,495","3,884,010"
2021/04/19,2021/03/05,東經北緯,中華民國,3,"13,118","3,084,873"
2021/04/19,2021/03/05,鬼故事收藏館,美國,2,"12,882","2,975,303"
2021/04/19,2021/03/05,淺田家！,日本,1,"23,170","5,475,676"
2021/04/19,2021/03/05,聽見臺灣,中華民國,1,"2,543","534,160"
2021/04/19,2021/02/26,銀魂 THE FINAL,日本,10,"40,481","9,718,284"
2021/04/19,2021/02/26,刺殺小說家,中國大陸,5,"16,133","3,830,484"
2021/04/19,2021/02/26,100%小狼人,德國,2,"22,872","5,206,733"
2021/04/19,2021/02/26,複身犯,中華民國,2,"62,001","14,589,893"
2021/04/19,2021/02/19,結婚計念日,美國,5,"10,911","2,388,996"
2021/04/19,2021/02/10,湯姆貓與傑利鼠,美國,5,"120,197","28,203,553"
2021/04/19,2021/02/10,跟你老婆去旅行,中華民國,6,"56,151","13,130,640"
2021/04/19,2021/02/10,偷天行動,英國,1,"9,696","2,093,025"
2021/04/19,2021/02/10,STAND BY ME 哆啦A夢2,日本,1,"168,060","41,202,358"
2021/04/19,2021/02/05,我啊，走自己的路,日本,1,"3,522","722,711"
2021/04/19,2021/02/05,諾亞方舟大冒險,德國,2,"9,842","1,962,070"
2021/04/19,2021/02/01,大鼻子情聖,英國,2,750,"510,120"
2021/04/19,2021/01/29,緝魂,中華民國,8,"214,169","50,741,299"
2021/04/19,2021/01/29,騙騙愛上你,泰國,5,"9,072","1,927,533"
2021/04/19,2021/01/29,馬里蓋拉：革命先鋒,巴西,1,292,"52,410"
2021/04/19,2021/01/29,海豚總動員,俄羅斯,1,"11,816","2,375,473"
2021/04/19,2021/01/28,細物警探,美國,3,"47,225","10,874,507"
2021/04/19,2021/01/22,想見你的愛,日本,6,"18,499","4,328,107"
2021/04/19,2021/01/22,通靈駕訓班,愛爾蘭,1,"3,821","852,983"
2021/04/19,2021/01/22,她們玩到掛,西班牙,2,"1,065","192,045"
2021/04/19,2021/01/20,約定的夢幻島,日本,1,"33,945","8,054,151"
2021/04/19,2021/01/16,議事錄,英國,5,392,"251,040"
2021/04/19,2021/01/15,倫敦生活,英國,4,766,"527,800"
2021/04/19,2021/01/15,馬德里金庫盜數90分鐘,美國,5,"118,826","27,419,047"
2021/04/19,2021/01/15,死亡醫生的遺產-BLACK FILE-,日本,2,"10,930","2,458,082"
2021/04/19,2021/01/15,凶宅怪談,日本,1,"11,457","2,654,464"
2021/04/19,2020/12/31,拆彈專家2,香港,8,"389,003","91,694,774"
2021/04/19,2020/12/25,靈魂急轉彎,美國,1,"765,046","184,437,966"
2021/04/19,2020/12/17,神力女超人1984,美國,3,"985,915","249,456,307"
2021/04/19,2020/11/06,孤味,中華民國,1,"828,449","190,879,525"
2021/04/19,2020/10/30,鬼滅之刃劇場版 無限列車篇,日本,3,"2,600,393","634,128,263"
2021/04/19,2019/12/20,燃燒女子的畫像,法國,1,"15,789","3,474,778"
2021/04/19,2019/08/09,乘浪之約,日本,1,"13,227","3,069,027"
2021/04/19,2019/02/04,哈柏太空之旅 3D,加拿大,1,747,"109,450"
2021/04/19,2019/02/03,深海獵奇 3D,加拿大,1,"1,473","181,279"
2021/04/19,2018/06/04,2001太空漫遊,美國,1,"4,317","1,056,731"
2021/04/26,2021/04/24,期末考,中華民國,1,222,"45,340"
2021/04/26,2021/04/23,父親,英國,47,"31,779","7,406,424"
2021/04/26,2021/04/23,夢想之地,美國,50,"16,359","3,749,794"
2021/04/26,2021/04/23,電影版 嬌妻出沒注意,日本,55,"7,183","1,659,991"
2021/04/26,2021/04/23,靈異詭店,美國,28,"4,826","1,136,863"
2021/04/26,2021/04/23,猶大與黑色彌賽亞,美國,21,"3,112","740,007"
2021/04/26,2021/04/23,搖滾農莊錄音趣,美國,9,"1,770","414,739"
2021/04/26,2021/04/23,不日成婚,香港,20,"1,045","237,743"
2021/04/26,2021/04/23,真．鮫島事件,日本,24,"1,028","237,102"
2021/04/26,2021/04/23,我的袋鼠室友,德國,18,643,"150,911"
2021/04/26,2021/04/23,逆轉棋蹟,法國,15,493,"107,642"
2021/04/26,2021/04/23,窒愛診療室,芬蘭,6,222,"48,045"
2021/04/26,2021/04/23,偶像情人夢,日本,3,21,"4,175"
2021/04/26,2021/04/21,藥命交錯,美國,57,"15,379","3,582,845"
2021/04/26,2021/04/21,惡夜殺神,美國,47,"7,030","1,618,278"
2021/04/26,2021/04/16,聽見歌 再唱,中華民國,98,"278,095","64,430,271"
2021/04/26,2021/04/16,名偵探柯南 緋色的彈丸,日本,98,"248,372","58,908,912"
2021/04/26,2021/04/16,劇場版 假面騎士ZERO-ONE REAL×TIME+劇場短篇 假面騎士聖刃 不死鳥的劍士與破滅之書,日本,12,"9,472","2,404,364"
2021/04/26,2021/04/16,樹海村,日本,28,"7,204","1,710,698"
2021/04/26,2021/04/16,跟著奈良美智去旅行 經典重映,日本,9,"1,076","233,548"
2021/04/26,2021/04/16,佳麗村三姊妹,法國,5,880,"193,326"
2021/04/26,2021/04/16,暖心龍蝦湯,冰島,2,586,"132,656"
2021/04/26,2021/04/16,純情學生俏家教,日本,2,54,"11,680"
2021/04/26,2021/04/12,永生戰,南韓,92,"181,340","43,150,358"
2021/04/26,2021/04/09,鐵幕行動,英國,25,"28,439","6,913,598"
2021/04/26,2021/04/09,郵差,義大利,8,"5,793","1,282,650"
2021/04/26,2021/04/09,多肉女子生存之道,中華民國,4,"2,423","346,540"
2021/04/26,2021/04/09,一場大火之後,羅馬尼亞,10,"2,246","486,806"
2021/04/26,2021/04/09,歡樂時光,日本,2,836,"186,185"
2021/04/26,2021/04/09,戀愛腦內諮商室,日本,1,729,"168,200"
2021/04/26,2021/04/09,私刑救援,美國,1,"1,538","345,826"
2021/04/26,2021/04/09,殺戮輪迴,美國,1,"1,042","234,586"
2021/04/26,2021/04/08,真人快打,美國,83,"121,078","29,667,254"
2021/04/26,2021/04/08,逐夢練習曲,南韓,6,"6,502","1,560,837"
2021/04/26,2021/04/02,南巫,馬來西亞,5,"8,251","1,948,972"
2021/04/26,2021/04/01,當男人戀愛時,中華民國,99,"1,576,213","376,581,191"
2021/04/26,2021/04/01,男人與他的海,中華民國,19,"23,368","5,259,676"
2021/04/26,2021/04/01,無名弒,美國,45,"103,953","24,461,117"
2021/04/26,2021/04/01,青春電幻物語：數位修復版,日本,2,"4,271","988,003"
2021/04/26,2021/04/01,衝鋒戰士 劇場版：恐龍世代,南韓,7,"8,123","1,912,918"
2021/04/26,2021/04/01,煙囪小鎮的普佩,日本,4,"18,958","4,496,168"
2021/04/26,2021/04/01,盡孝的滋味,南韓,1,551,"111,100"
2021/04/26,2021/03/26,令人討厭的松子的一生,日本,3,"9,378","2,258,322"
2021/04/26,2021/03/26,波斯語課,白俄羅斯,2,"8,437","1,956,554"
2021/04/26,2021/03/26,盜夢偵探,英國,2,"4,538","1,149,537"
2021/04/26,2021/03/26,我的親親小妹,德國,1,347,"68,948"
2021/04/26,2021/03/26,歡樂時光,日本,1,997,"237,873"
2021/04/26,2021/03/24,哥吉拉大戰金剛,美國,93,"1,393,085","356,526,631"
2021/04/26,2021/03/19,游牧人生,美國,40,"63,844","15,202,881"
2021/04/26,2021/03/19,愛.殺,中華民國,1,"5,370","1,266,897"
2021/04/26,2021/03/19,愛情瞎攪禍,美國,1,"1,225","267,666"
2021/04/26,2021/03/19,鳴鳥不飛：Don’t stay gold,日本,7,"4,463","715,130"
2021/04/26,2021/03/12,花漾女子,美國,20,"31,537","7,450,978"
2021/04/26,2021/03/12,今天決定我愛你,南韓,2,"13,326","3,103,553"
2021/04/26,2021/03/12,倒數第N次分手,西班牙,1,486,"98,174"
2021/04/26,2021/03/12,我愛你，你愛她，她愛他,法國,1,"1,195","254,151"
2021/04/26,2021/03/05,尋龍使者：拉雅,美國,18,"249,540","60,313,578"
2021/04/26,2021/03/05,醉好的時光,丹麥,12,"17,516","4,130,224"
2021/04/26,2021/03/05,噪反,英國,2,"71,744","17,271,756"
2021/04/26,2021/03/05,鬼故事收藏館,美國,2,"12,968","2,988,323"
2021/04/26,2021/03/05,東經北緯,中華民國,1,"13,174","3,095,513"
2021/04/26,2021/02/26,銀魂 THE FINAL,日本,9,"40,665","9,764,999"
2021/04/26,2021/02/26,刺殺小說家,中國大陸,5,"16,529","3,857,819"
2021/04/26,2021/02/26,複身犯,中華民國,2,"62,347","14,608,203"
2021/04/26,2021/02/26,100%小狼人,德國,2,"23,212","5,224,078"
2021/04/26,2021/02/26,澪之料理帖,日本,1,"1,877","390,785"
2021/04/26,2021/02/19,結婚計念日,美國,2,"10,964","2,391,826"
2021/04/26,2021/02/10,湯姆貓與傑利鼠,美國,5,"120,887","28,249,348"
2021/04/26,2021/02/10,我沒有談的那場戀愛,中華民國,6,"158,977","37,947,898"
2021/04/26,2021/02/10,跟你老婆去旅行,中華民國,6,"56,499","13,159,070"
2021/04/26,2021/02/10,偷天行動,英國,3,"9,910","2,110,485"
2021/04/26,2021/02/05,我啊，走自己的路,日本,2,"3,619","733,341"
2021/04/26,2021/01/29,緝魂,中華民國,9,"214,748","50,790,619"
2021/04/26,2021/01/29,騙騙愛上你,泰國,2,"9,132","1,930,658"
2021/04/26,2021/01/29,馬里蓋拉：革命先鋒,巴西,1,311,"54,700"
2021/04/26,2021/01/28,細物警探,美國,2,"47,311","10,882,047"
2021/04/26,2021/01/22,她們玩到掛,西班牙,2,"1,160","202,285"
2021/04/26,2021/01/22,通靈駕訓班,愛爾蘭,1,"3,933","862,863"
2021/04/26,2021/01/22,想見你的愛,日本,5,"18,602","4,337,847"
2021/04/26,2021/01/20,約定的夢幻島,日本,1,"33,960","8,056,401"
2021/04/26,2021/01/15,馬德里金庫盜數90分鐘,美國,2,"119,032","27,431,042"
2021/04/26,2021/01/15,戰馬,英國,1,739,"498,120"
2021/04/26,2021/01/15,死亡醫生的遺產-BLACK FILE-,日本,1,"10,970","2,464,042"
2021/04/26,2020/12/31,拆彈專家2,香港,2,"389,019","91,696,534"
2021/04/26,2020/12/25,靈魂急轉彎,美國,5,"766,271","184,518,761"
2021/04/26,2020/12/17,神力女超人1984,美國,2,"986,049","249,465,167"
2021/04/26,2020/11/20,逃,美國,1,"20,418","4,906,824"
2021/04/26,2020/11/06,孤味,中華民國,1,"828,505","190,892,525"
2021/04/26,2020/10/30,鬼滅之刃劇場版 無限列車篇,日本,7,"2,601,180","634,451,460"
2021/04/26,2020/10/30,感官世界,日本,1,"8,524","1,948,316"
2021/04/26,2020/09/30,紫羅蘭永恆花園電影版,日本,1,"110,924","27,702,594"
2021/04/26,2019/02/04,哈柏太空之旅 3D,加拿大,1,747,"109,450"
2021/04/26,2019/02/03,深海獵奇 3D,加拿大,1,"1,478","182,029"
2021/04/26,2018/06/04,2001太空漫遊,美國,1,"4,320","1,057,441"
2021/05/03,2021/04/30,非法母親,中華民國,6,"1,218","153,870"
2021/05/03,2021/04/30,大獵逃,法國,19,969,"206,429"
2021/05/03,2021/04/30,環保少女：格蕾塔,瑞典,7,144,"32,143"
2021/05/03,2021/04/29,玩命鈔劫,美國,51,"281,547","69,764,158"
2021/05/03,2021/04/29,迴憶,南韓,49,"21,150","5,027,574"
2021/05/03,2021/04/29,真・三國無雙,香港,41,"10,114","2,330,215"
2021/05/03,2021/04/29,一級任務,美國,76,"6,247","1,391,804"
2021/05/03,2021/04/29,勇抱大地,美國,28,"1,863","415,651"
2021/05/03,2021/04/29,劇場版情色小說家~Playback~,日本,19,"1,225","288,024"
2021/05/03,2021/04/29,販膚走卒,突尼西亞,13,809,"181,193"
2021/05/03,2021/04/29,農場我的家,挪威,11,638,"135,110"
2021/05/03,2021/04/29,透視畫男孩，全景畫女孩,日本,5,251,"53,280"
2021/05/03,2021/04/29,秘密X戰士 幻影甜心 劇場版 大家一起來看電影喔,日本,11,239,"55,876"
2021/05/03,2021/04/29,救愛之歌,日本,3,37,"7,750"
2021/05/03,2021/04/23,父親,英國,46,"42,589","9,956,970"
2021/05/03,2021/04/23,夢想之地,美國,47,"19,757","4,538,677"
2021/05/03,2021/04/23,搖滾農莊錄音趣,美國,7,"2,486","590,694"
2021/05/03,2021/04/23,電影版 嬌妻出沒注意,日本,45,"7,670","1,772,154"
2021/05/03,2021/04/23,猶大與黑色彌賽亞,美國,20,"3,537","836,452"
2021/05/03,2021/04/23,靈異詭店,美國,25,"5,124","1,206,242"
2021/05/03,2021/04/23,我的袋鼠室友,德國,5,761,"177,951"
2021/05/03,2021/04/23,不日成婚,香港,14,"1,090","247,793"
2021/05/03,2021/04/23,真．鮫島事件,日本,7,"1,057","243,523"
2021/05/03,2021/04/23,窒愛診療室,芬蘭,2,228,"49,490"
2021/05/03,2021/04/23,逆轉棋蹟,法國,3,499,"108,737"
2021/05/03,2021/04/21,藥命交錯,美國,53,"15,997","3,723,640"
2021/05/03,2021/04/21,惡夜殺神,美國,31,"7,128","1,639,413"
2021/05/03,2021/04/16,聽見歌 再唱,中華民國,97,"340,016","78,733,445"
2021/05/03,2021/04/16,名偵探柯南 緋色的彈丸,日本,98,"268,437","63,661,826"
2021/05/03,2021/04/16,劇場版 假面騎士ZERO-ONE REAL×TIME+劇場短篇 假面騎士聖刃 不死鳥的劍士與破滅之書,日本,9,"10,003","2,537,735"
2021/05/03,2021/04/16,跟著奈良美智去旅行 經典重映,日本,2,"1,193","257,783"
2021/05/03,2021/04/16,暖心龍蝦湯,冰島,1,608,"138,101"
2021/05/03,2021/04/16,樹海村,日本,3,"7,224","1,715,498"
2021/05/03,2021/04/12,永生戰,南韓,89,"187,271","44,555,140"
2021/05/03,2021/04/10,動物哇哈哈-鱷魚先生的煩惱/小島進行曲/咩咩雲朵綿羊雨/哈布洛先生/小小人大世界: 大頭照/浪人劍客的傳說/累得像狗一樣/完美的客人/女孩一點靈/翔去打獵/動物哇哈哈-牛姊姊的衣裳/《下課時間》：滑桿的最高處,盧森堡/阿根廷/俄羅斯/美國/中華民國/澳洲,1,123,"13,243"
2021/05/03,2021/04/09,鐵幕行動,英國,10,"28,601","6,955,963"
2021/05/03,2021/04/09,郵差,義大利,5,"5,953","1,318,430"
2021/05/03,2021/04/09,一場大火之後,羅馬尼亞,1,"2,296","498,506"
2021/05/03,2021/04/09,多肉女子生存之道,中華民國,2,"2,485","356,460"
2021/05/03,2021/04/09,歡樂時光,日本,2,850,"189,525"
2021/05/03,2021/04/08,真人快打,美國,53,"122,137","29,919,205"
2021/05/03,2021/04/08,逐夢練習曲,南韓,1,"6,508","1,562,257"
2021/05/03,2021/04/02,南巫,馬來西亞,3,"8,333","1,968,657"
2021/05/03,2021/04/01,當男人戀愛時,中華民國,99,"1,665,951","397,997,232"
2021/05/03,2021/04/01,男人與他的海,中華民國,6,"23,587","5,311,436"
2021/05/03,2021/04/01,無名弒,美國,18,"104,156","24,507,565"
2021/05/03,2021/04/01,青春電幻物語：數位修復版,日本,2,"4,392","1,017,113"
2021/05/03,2021/04/01,煙囪小鎮的普佩,日本,2,"18,986","4,503,738"
2021/05/03,2021/04/01,衝鋒戰士 劇場版：恐龍世代,南韓,4,"8,136","1,915,788"
2021/05/03,2021/03/26,我的親親小妹,德國,1,381,"74,028"
2021/05/03,2021/03/26,令人討厭的松子的一生,日本,2,"9,438","2,262,522"
2021/05/03,2021/03/26,波斯語課,白俄羅斯,1,"8,445","1,958,349"
2021/05/03,2021/03/26,歡樂時光,日本,1,"1,004","239,223"
2021/05/03,2021/03/24,哥吉拉大戰金剛,美國,80,"1,397,292","357,595,014"
2021/05/03,2021/03/19,游牧人生,美國,39,"69,143","16,456,384"
2021/05/03,2021/03/19,愛情瞎攪禍,美國,2,"1,267","274,186"
2021/05/03,2021/03/19,太陽不會動,日本,1,"3,138","700,857"
2021/05/03,2021/03/19,鳴鳥不飛：Don’t stay gold,日本,3,"4,464","715,290"
2021/05/03,2021/03/12,花漾女子,美國,14,"31,684","7,486,248"
2021/05/03,2021/03/12,間諜之妻,日本,1,"4,228","933,832"
2021/05/03,2021/03/12,今天決定我愛你,南韓,2,"13,373","3,108,583"
2021/05/03,2021/03/12,我愛你，你愛她，她愛他,法國,1,"1,249","258,751"
2021/05/03,2021/03/12,倒數第N次分手,西班牙,1,510,"101,774"
2021/05/03,2021/03/05,尋龍使者：拉雅,美國,13,"250,158","60,442,895"
2021/05/03,2021/03/05,醉好的時光,丹麥,12,"17,937","4,231,474"
2021/05/03,2021/03/05,噪反,英國,5,"72,195","17,308,726"
2021/05/03,2021/03/05,鬼故事收藏館,美國,3,"13,048","2,999,193"
2021/05/03,2021/03/05,東經北緯,中華民國,2,"13,263","3,100,198"
2021/05/03,2021/02/26,複身犯,中華民國,7,"62,797","14,647,018"
2021/05/03,2021/02/26,刺殺小說家,中國大陸,4,"16,725","3,870,819"
2021/05/03,2021/02/26,100%小狼人,德國,2,"23,386","5,232,868"
2021/05/03,2021/02/26,銀魂 THE FINAL,日本,7,"40,699","9,773,764"
2021/05/03,2021/02/26,澪之料理帖,日本,1,"1,906","395,245"
2021/05/03,2021/02/19,皇家賓館,日本,1,"1,225","247,740"
2021/05/03,2021/02/10,我沒有談的那場戀愛,中華民國,6,"159,529","37,993,528"
2021/05/03,2021/02/10,湯姆貓與傑利鼠,美國,5,"121,305","28,276,008"
2021/05/03,2021/02/10,偷天行動,英國,4,"10,105","2,128,620"
2021/05/03,2021/02/10,跟你老婆去旅行,中華民國,5,"56,694","13,174,825"
2021/05/03,2021/02/10,STAND BY ME 哆啦A夢2,日本,1,"168,063","41,203,148"
2021/05/03,2021/02/05,我啊，走自己的路,日本,2,"3,675","740,451"
2021/05/03,2021/02/01,大鼻子情聖,英國,1,756,"513,680"
2021/05/03,2021/01/29,緝魂,中華民國,7,"214,979","50,808,549"
2021/05/03,2021/01/28,細物警探,美國,1,"47,346","10,885,177"
2021/05/03,2021/01/22,通靈駕訓班,愛爾蘭,3,"4,125","875,098"
2021/05/03,2021/01/22,想見你的愛,日本,1,"18,630","4,342,327"
2021/05/03,2021/01/22,她們玩到掛,西班牙,1,"1,180","204,575"
2021/05/03,2021/01/22,愛的亡靈,日本,1,"1,232","274,356"
2021/05/03,2021/01/15,倫敦生活,英國,2,837,"575,920"
2021/05/03,2021/01/15,馬德里金庫盜數90分鐘,美國,1,"119,190","27,439,732"
2021/05/03,2021/01/15,死亡醫生的遺產-BLACK FILE-,日本,1,"10,982","2,465,722"
2021/05/03,2021/01/15,戰馬,英國,1,740,"498,800"
2021/05/03,2020/12/31,拆彈專家2,香港,1,"389,028","91,697,524"
2021/05/03,2020/12/25,靈魂急轉彎,美國,7,"767,611","184,611,166"
2021/05/03,2020/12/17,神力女超人1984,美國,1,"986,108","249,468,117"
2021/05/03,2020/10/30,鬼滅之刃劇場版 無限列車篇,日本,6,"2,601,949","634,774,949"
2021/05/03,2020/10/30,感官世界,日本,1,"8,528","1,949,176"
2021/05/03,2020/10/07,一家之主,中華民國,1,435,"99,305"
2021/05/03,2020/09/30,紫羅蘭永恆花園電影版,日本,1,"110,949","27,708,134"
2021/05/03,2019/08/09,乘浪之約,日本,1,"13,230","3,069,597"
2021/05/03,2019/02/04,哈柏太空之旅 3D,加拿大,1,749,"109,735"
2021/05/03,2019/02/03,深海獵奇 3D,加拿大,1,"1,536","187,829"
2021/05/03,2010/10/26,超時空甩尾 經典重映,日本,1,"6,035","1,559,776"
2021/05/03,2003/12/18,魔戒三部曲：王者再臨,美國,31,"6,458","2,141,770"
2021/05/03,2002/12/20,魔戒二部曲：雙城奇謀,美國,31,"7,346","2,367,072"
2021/05/03,2002/01/18,魔戒首部曲：魔戒現身,美國,31,"8,726","2,750,898"
2021/05/10,2021/05/07,操控,美國,49,"7,039","1,651,005"
2021/05/10,2021/05/07,惡水真相,英國,42,"4,916","1,130,426"
2021/05/10,2021/05/07,如果雨之後,南韓,73,"4,975","1,141,583"
2021/05/10,2021/05/07,鬼護士,英國,40,"3,225","729,270"
2021/05/10,2021/05/07,永遠的我們,英國,39,"2,034","464,525"
2021/05/10,2021/05/07,死亡連鎖,美國,46,"2,835","673,725"
2021/05/10,2021/05/07,天外者,日本,17,"1,375","318,857"
2021/05/10,2021/05/07,阿依達的救援行動,法國,12,721,"153,924"
2021/05/10,2021/05/07,人生檔案求刪除,法國,14,994,"217,849"
2021/05/10,2021/05/07,布吉闖籃關,美國,23,566,"132,306"
2021/05/10,2021/05/07,劇場版 妄想學生會2,日本,11,519,"126,357"
2021/05/10,2021/05/07,巴黎應召日記,法國,6,387,"77,665"
2021/05/10,2021/05/07,梵谷到我家,法國,7,342,"70,145"
2021/05/10,2021/05/07,媽哩媽哩烘,新加坡,13,274,"58,106"
2021/05/10,2021/05/07,只有蕓知道,中國大陸,4,110,"24,154"
2021/05/10,2021/05/07,她的名字,日本,3,16,"3,365"
2021/05/10,2021/05/06,那些要我死的人,美國,95,"32,954","7,607,161"
2021/05/10,2021/04/30,大獵逃,法國,7,"1,035","221,494"
2021/05/10,2021/04/30,非法母親,中華民國,7,"1,305","167,780"
2021/05/10,2021/04/30,環保少女：格蕾塔,瑞典,3,155,"34,533"
2021/05/10,2021/04/29,玩命鈔劫,美國,51,"324,323","80,547,400"
2021/05/10,2021/04/29,迴憶,南韓,47,"23,137","5,502,214"
2021/05/10,2021/04/29,魔戒三部曲：王者再臨,美國,31,"7,590","2,499,084"
2021/05/10,2021/04/29,真・三國無雙,香港,35,"10,517","2,423,458"
2021/05/10,2021/04/29,一級任務,美國,42,"6,426","1,431,727"
2021/05/10,2021/04/29,勇抱大地,美國,26,"2,004","447,323"
2021/05/10,2021/04/29,劇場版情色小說家~Playback~,日本,7,"1,290","303,519"
2021/05/10,2021/04/29,販膚走卒,突尼西亞,5,866,"194,208"
2021/05/10,2021/04/29,農場我的家,挪威,6,696,"147,605"
2021/05/10,2021/04/29,秘密X戰士 幻影甜心 劇場版 大家一起來看電影喔,日本,8,248,"58,072"
2021/05/10,2021/04/29,透視畫男孩，全景畫女孩,日本,1,259,"55,110"
2021/05/10,2021/04/23,父親,英國,44,"45,369","10,605,562"
2021/05/10,2021/04/23,夢想之地,美國,39,"20,373","4,677,416"
2021/05/10,2021/04/23,搖滾農莊錄音趣,美國,2,"2,579","614,054"
2021/05/10,2021/04/23,猶大與黑色彌賽亞,美國,3,"3,587","848,932"
2021/05/10,2021/04/23,靈異詭店,美國,4,"5,136","1,209,542"
2021/05/10,2021/04/23,電影版 嬌妻出沒注意,日本,3,"7,682","1,775,199"
2021/05/10,2021/04/23,我的袋鼠室友,德國,1,763,"178,271"
2021/05/10,2021/04/21,藥命交錯,美國,10,"16,047","3,734,950"
2021/05/10,2021/04/21,惡夜殺神,美國,3,"7,132","1,640,373"
2021/05/10,2021/04/16,聽見歌 再唱,中華民國,97,"354,485","82,012,422"
2021/05/10,2021/04/16,名偵探柯南 緋色的彈丸,日本,95,"272,751","64,697,279"
2021/05/10,2021/04/16,劇場版 假面騎士ZERO-ONE REAL×TIME+劇場短篇 假面騎士聖刃 不死鳥的劍士與破滅之書,日本,8,"10,094","2,560,556"
